,QQQ_Alpha_2,DBC_Alpha_15,DBC_Alpha_16,USO_Alpha_15,GLD_Alpha_4,DBC_Alpha_17,DBC_Alpha_13,USO_Alpha_17,DBC_Alpha_14,QQQ_Alpha_5,USO_Alpha_16,SPY_Alpha_6,EEM_Alpha_7,QQQ_Alpha_4,GLD_Alpha_3,TLT_Alpha_7,TLT_Alpha_4,GLD_Alpha_15,GLD_Alpha_16,DBC_Alpha_1,USO_Alpha_12,USO_Alpha_14,TLT_Alpha_6,GLD_Alpha_5,IWM_Alpha_7,TLT_Alpha_8,USO_Alpha_2,SPY_Alpha_2,SPY_Alpha_4,QQQ_Alpha_6,GLD_Alpha_14,DBC_Alpha_12,VNQ_Alpha_10,VNQ_Alpha_9,TLT_Alpha_3,QQQ_Alpha_7,VNQ_Alpha_11,GLD_Alpha_17,USO_Alpha_13,TLT_Alpha_2,EEM_Alpha_8,SPY_Alpha_3,GLD_Alpha_13,DBC_Alpha_4,EEM_Alpha_6,EEM_Alpha_9,SPY_Alpha_5,DBC_Alpha_3,EFA_Alpha_9,TLT_Alpha_9,TLT_Alpha_11,EFA_Alpha_6,QQQ_Alpha_3,DBC_Alpha_5,GLD_Alpha_0,USO_Alpha_5,IWM_Alpha_8,TLT_Alpha_17,QQQ_Alpha_17,IWM_Alpha_6,SPY_Alpha_1,IWM_Alpha_16,IWM_Alpha_15,GLD_Alpha_12,IWM_Alpha_9,GLD_Alpha_8,TLT_Alpha_5,VNQ_Alpha_12,GLD_Alpha_1,DBC_Alpha_2,VNQ_Alpha_13,VNQ_Alpha_7,DBC_Alpha_0,SPY_Alpha_16,EEM_Alpha_11,VNQ_Alpha_14,EFA_Alpha_8,EFA_Alpha_0,EFA_Alpha_10,SPY_Alpha_8,IWM_Alpha_10,IWM_Alpha_13,SPY_Alpha_15,IWM_Alpha_14,QQQ_Alpha_14,USO_Alpha_0,VNQ_Alpha_17,SPY_Alpha_14,IWM_Alpha_17,SPY_Alpha_9,SPY_Alpha_17,EEM_Alpha_17,SPY_Alpha_7,QQQ_Alpha_16,EEM_Alpha_5,IWM_Alpha_1,GLD_Alpha_6,USO_Alpha_3,EFA_Alpha_11,USO_Alpha_1
GLD_Alpha_17,0.046240743165779405,0.17484507536303062,0.18432653854063621,0.05525577843934624,0.3876407064256753,0.1524351332673183,0.11958489368314358,0.04919072547485127,0.13896471213106618,-0.00034398673543395593,0.04730033162202039,-0.05930055125382279,-0.0911029896921465,0.03629118106731475,0.3851308753561687,-0.038448783516690704,0.04708797632990606,0.8410950597511503,0.924510017043958,0.09569827051326274,0.04608959887404538,0.05746316365913972,-0.04336700727287595,0.3916228546457609,-0.013049639973389935,-0.047528983465299206,0.04568073429939644,0.05007307796027282,0.03693932776601292,-0.05965386467538248,0.7026024681694703,0.10025217701261496,-0.04934120120148034,-0.04038933059849413,0.04251988230768865,-0.05896233334300679,-0.02696007884503737,1.0,0.053896412278452,0.03530450000481512,-0.1028532564913303,0.045687083327585705,0.6247841171971187,0.09154732001214713,-0.09870057620156211,-0.09988049428223991,-0.014756725190949662,0.10721359210270721,-0.06844167559535946,-0.04339557571404102,-0.06639214270434547,-0.06716448896650935,0.05138028901995488,0.04956103805672139,0.3832598964796037,0.03893310040507248,-0.027750428486128735,0.08353791463759525,0.023215577749143287,-0.029504959011140038,0.009467040318738422,0.05477776192074326,0.04769339646835201,0.5414488022385857,-0.0242464541199684,-0.38342091969675557,0.0559073732707142,0.006756172134382397,0.38335443563039234,0.08832649111538243,0.0007385520491557891,-0.021143825998367772,0.09240167705434663,0.06001858530438105,-0.07747076383485765,0.017104304274517635,-0.06376717042390363,0.03876515993150243,-0.03639738116794868,-0.05183195604059542,-0.03945111808433947,0.030986676419843255,0.055903577662141574,0.042004148533448915,0.05431574214688188,0.04829655308894108,-0.03377605147866036,0.046013606270238185,0.023222189594300634,-0.02457734273025876,-0.002559451398944984,0.11765314311812254,-0.03907776404410234,0.01950047202453494,0.07281939150973091,0.047121559506049564,-0.3824265373906919,0.05008889038650575,-0.04466021228429994,0.048413182995004196
USO_Alpha_13,0.06357939276503775,0.48875006284217626,0.46281162487003513,0.7871506644455667,0.025015195692091458,0.43261473949890045,0.6147291479575094,0.6841049190214016,0.54068325013494,-0.06934144962204994,0.7233119663151386,-0.1660010089232712,-0.12483470601045712,-0.041588568500046615,0.0063575751735725355,-0.08391113468798853,0.01420151518580715,0.05037699786293084,0.05501432360483475,0.42882377647167114,0.8588120070163385,0.887977805060335,-0.08377064381046029,0.02873008345575159,-0.12928389237493856,-0.09523909798034333,0.4758789749820977,0.10259993042620362,-0.0020670171484861795,-0.11521962305876736,0.04617060877467406,0.5700701677656648,-0.08399560800246417,-0.09156122528273844,0.022540254638544914,-0.08597947469462346,-0.07912734414774157,0.053896412278452,1.0,0.05324126319227522,-0.1213218980412895,0.09256756359924224,0.0541260709220584,0.1642459867464238,-0.14166091527276134,-0.14084031887749088,-0.04065014233302387,0.2421070793328834,-0.1470458520847516,-0.05263431848412428,-0.030345818290444082,-0.16072240486294642,0.06697417895821456,0.2087777778882435,0.047193160645047194,0.3190476989595061,-0.10702954076213676,0.13123341016258497,0.07303526968906249,-0.13320774044315176,0.12382088069206616,0.1444327781226223,0.15749107751158148,0.049779095537743914,-0.11622485317718789,-0.03635132258601728,0.020115464872206276,0.06816202738207185,0.03960256104614616,0.26277409672379215,0.06023556932708951,-0.1108046086611778,0.4271873004384306,0.0993408209916814,-0.08823903529373507,0.04595184065881907,-0.1441146808743298,0.15360788057347236,-0.09751775693685345,-0.12736804286439427,-0.09771270342880381,0.1502084874248017,0.11106855679290452,0.15059028771735564,0.08497399331645093,0.6190117135098637,0.00771951112513482,0.10509338720258138,0.073376286375214,-0.11892357377690758,0.0363738834621296,0.08582332316963251,-0.11399730991093221,0.06905780964631743,0.030744866034104392,0.10794734177621083,-0.053273353088247835,0.36480696650471867,-0.08853999869718857,0.6201353351874384
TLT_Alpha_2,0.13725320690891032,0.05026253434231317,0.03698059891750658,0.045449913726306856,0.02682917409679179,0.02686256494446538,0.05106176733370942,0.04232625179398055,0.06262753476383473,-0.06641409813780424,0.04053355201760434,-0.09642923419917775,-0.10467233337699987,-0.0062529407726689065,0.044626353157130684,-0.4133338705298917,0.40024132640472354,0.02794009358125586,0.030353351567604724,0.09233484600202488,0.04061991917430169,0.05753005616259196,-0.27556806369280956,0.02173248258996206,-0.11591080125004388,-0.6355329612383296,0.1183833184009623,0.1596607429464263,0.064512353278811,-0.09302446199337634,0.04112195289846165,0.026392645651379894,-0.0974725563385757,-0.1602985791708195,0.5209581447431412,-0.11509565766535002,-0.07627279630644655,0.03530450000481512,0.05324126319227522,1.0,-0.13533441343818925,0.10846356565829413,0.026337522714970946,0.050004977523272216,-0.06331814746568269,-0.14974351527527843,0.0139703414167217,0.06285057038629879,-0.17479920250459055,-0.7220272496273107,-0.41507442618465334,-0.06300486769892603,0.08250173483986505,0.03310240633347275,0.03666706346903215,0.07975021690396035,-0.1669340349804653,0.32709742171579304,0.007465319405537144,-0.074426226158405,0.1673362020670522,0.09431970308254335,0.11262574891569478,0.02050738426993809,-0.17083683464496882,-0.08307176966902716,0.19442683240987116,0.08755240171689299,0.060184238100989045,0.08609601799381529,0.10806090316428112,-0.11704581006475673,0.07437681085011402,0.1002648803016999,-0.10168620976066045,0.11377473828137454,-0.1586943152483447,0.0921051227989492,-0.1497456719046517,-0.17146174406444992,-0.132242164917745,0.12302223691956582,0.11515087925291802,0.11736704892768954,0.09836235710145286,0.07211870004146,0.0832616534385254,0.12856033386074442,0.08325080824755603,-0.1707580720881231,0.08197760513278486,0.11574568516954527,-0.1262498230535678,0.052552732646685245,0.06550783605893469,0.15137706652177418,-0.014854138864142526,0.10466492934349694,-0.09441369420038193,0.09270588128325769
EEM_Alpha_8,-0.3861234582660372,-0.20797652679757594,-0.16600371712326165,-0.12459141644898905,-0.03249405244040415,-0.14789408610874594,-0.17660535773450617,-0.10842719283794017,-0.20169416127281686,0.0209389644976368,-0.1071442728468178,0.32633920379166714,0.6997275372542923,-0.08330274680713029,-0.03513381852688879,0.1325597686641909,-0.04619507358128079,-0.1014541521909374,-0.1078455391489552,-0.2090730503276482,-0.11266441003580607,-0.12615049263883651,0.12411377065441719,-0.009104635891942488,0.374529919671396,0.13533927002432225,-0.16928919613333576,-0.4474816800533511,-0.1754570443170096,0.28134720195481544,-0.11525741989475007,-0.15566938368957756,0.21537503324522767,0.2662446309880558,-0.08085499212781157,0.3897422605530494,0.18416502330944243,-0.1028532564913303,-0.1213218980412895,-0.13533441343818925,1.0,-0.27081718784345943,-0.11204418775053082,-0.07153612954114369,0.4793260991905769,0.6644731289272313,-0.09070373072143405,-0.14944066650331678,0.52083519674024,0.11868503303202,0.05417105108293148,0.3395400939928297,-0.19953743956207934,-0.04734779092719122,-0.06427523630181664,-0.07636828922092616,0.4706727373900761,-0.14238185788321617,-0.15374878882550094,0.2829722789688401,-0.47827762452520745,-0.2639952164068462,-0.2827790771533523,-0.09075111771198187,0.3674523353996851,0.0904686394130154,-0.07545325741270315,-0.21671361587192628,-0.1478552488266187,-0.21660640327455116,-0.25391205111226506,0.3246816425570583,-0.17870432899997651,-0.25991997820304036,0.37893382328421965,-0.26094090649583623,0.6139302927544742,-0.42649381813854864,0.3468900389790399,0.5301392900634426,0.27111971353559045,-0.3113362068510044,-0.29802524648916984,-0.3271651201190783,-0.3142366706289638,-0.15677590154173704,-0.1931707490497586,-0.3479622855573328,-0.21632194324285636,0.3915110332556652,-0.20360238483847656,-0.32017096829526737,0.4414485175066718,-0.20451206769203045,-0.2898468648797818,-0.4315836386822457,0.06781998559630945,-0.10999418463802753,0.2454879787867281,-0.19184482950725887
SPY_Alpha_3,0.4631562208277617,0.13862331086964744,0.1371378077950519,0.11096086861049756,0.0012628571487482755,0.12505190237919256,0.09859287287386789,0.13346166170692644,0.1052583927491079,0.209045083665624,0.13211027686142193,-0.252451257945155,-0.21681575411155463,0.4482962670107906,0.020231236490594617,-0.014818705827865966,0.06445512264051292,0.05393269126051037,0.0507635368642986,0.09409041226954924,0.06900780220560997,0.08682224240992081,-0.005552164992019665,0.014211464530037644,-0.2531476809349072,-0.04654769858068469,0.12287013148936153,0.5326604452515383,0.5663674017453868,-0.21446224192747687,0.03821759205621653,0.0772482448979158,-0.43140343200378467,-0.44872149086705376,0.09914536392020847,-0.2905752800026949,-0.36212913151350723,0.045687083327585705,0.09256756359924224,0.10846356565829413,-0.27081718784345943,1.0,0.0326636115821589,0.13809878908839324,-0.1650525835181529,-0.37161302313041467,0.41525092822191034,0.17852949398353746,-0.48910560286858173,-0.0980864871402113,-0.04653088641981499,-0.17624532793863995,0.7811664596862216,0.0751542549966396,0.027832794068851675,0.10915901269369453,-0.3666115054245722,0.11017529087368622,0.278083485866435,-0.17051438621625403,0.36349928707661355,0.38978158690054454,0.39133650879811593,0.026482845404468786,-0.5700616839202487,-0.03928714726608142,0.062002272506998996,0.19731083726763,0.06887785305474071,0.11647983468419949,0.2283078758096486,-0.27679702885644564,0.09725593938839018,0.40533680617963536,-0.40511844234680316,0.25163866819722974,-0.3228371531495124,0.22021196321985034,-0.5470807903392336,-0.4767622032993114,-0.6196990128242129,0.22463773409653368,0.446347987192383,0.28929670746040936,0.3035600528742833,0.11128102968889467,0.2732796672590853,0.3554964471987565,0.33818476941853187,-0.7341221839178211,0.34896867436401163,0.27215384384233365,-0.3268323092962054,0.343777265589534,0.33425311096357424,0.26911157874407526,-0.03500921098991201,0.1936606340953948,-0.5123784641193536,0.1263268877717462
GLD_Alpha_13,0.035491885324499005,0.14344469274074761,0.13851524577224367,0.03462168136934883,0.2734086323196822,0.09706399120114596,0.1375233199633491,0.01789985513439752,0.1376152387501199,-0.0014607158463108732,0.021544127805083926,-0.05732191395085045,-0.09852055084787371,0.0178386027634704,0.30718606935775916,-0.07336404238625488,0.01234935357226673,0.7428686027755234,0.6758484193859007,0.11978281890074449,0.05213172107337481,0.05159637691604593,-0.055542427048274286,0.2297956286166092,-0.030572544689043517,-0.061957407583113966,0.040349466672986355,0.04084467676518773,0.01062132087887419,-0.05173414408207168,0.8892376767988805,0.12270178957215422,-0.00630295352801324,-0.03417582681511719,0.007845757297702158,-0.05746218305590221,0.001260329117693664,0.6247841171971187,0.0541260709220584,0.026337522714970946,-0.11204418775053082,0.0326636115821589,1.0,0.070706739437061,-0.10136827788419932,-0.10979947067114183,-0.02498377673315818,0.08208068969192897,-0.0836078888206533,-0.04265139667873428,-0.021644243439975838,-0.08517961037190837,0.025164117650741065,0.03427329159267389,0.6134514204889576,0.02228360155628936,-0.015999147306877192,0.0404115547366182,0.017265044303863785,-0.03254579053424622,-0.007843023629437652,0.01362423603332551,0.010929833670393133,0.8665762108063847,-0.01997921668134817,-0.57656603328203,0.03329281047843079,-0.004875837908071249,0.6135606158308956,0.09174883847411361,-0.0074301888743190094,-0.021229702409018576,0.117003098100232,0.013015652521236546,-0.058889350732799224,-0.0040402315732700105,-0.07034815394096776,0.06877114470845459,-0.04269817490767784,-0.02894371442578883,-0.023716885141876295,0.01448677240180898,0.023536732263229963,0.023398526151713624,0.04275743475270582,0.04044892559526533,-0.037343585151940015,0.026533157267349908,-0.009046397637354497,-0.019244750748828268,-0.020165045945852816,0.053254746051646866,-0.04319446979429655,-0.005706010431772459,0.06869530333581161,0.0049124254082421725,-0.6120904830053004,0.049884278926742305,-0.03649029693163862,0.04870127229191549
DBC_Alpha_4,0.048101916434238286,0.30702016387591263,0.38875176158626534,0.25829082526716324,0.09372317898669578,0.3480665965470285,0.1717596057889776,0.2711315262205986,0.23850062332724506,-0.015460861497426117,0.2923193173831013,-0.055576982784739305,-0.053821822856310826,0.03891089137862317,0.09960446328222473,-0.00773111227829013,0.08266967890976583,0.0705375827170862,0.08419205596088015,0.17052043050229868,0.12588706307348885,0.2125900246293918,-0.0036526653530142565,0.12290161702172274,-0.0373548618706572,-0.04029677432953987,0.2849738605024123,0.08358605054873113,0.14077739369466846,-0.037760805454150385,0.07374318602773453,0.13180965415631954,-0.10576209209043297,-0.07965289186839927,0.09419928507475836,-0.05678634515115247,-0.1432429804291421,0.09154732001214713,0.1642459867464238,0.050004977523272216,-0.07153612954114369,0.13809878908839324,0.070706739437061,1.0,-0.025004967943523745,-0.1423167268122948,0.10188032007870479,0.5639470960045896,-0.10823998612760714,-0.07665154454142827,-0.05791397140235873,-0.007905725195346868,0.12003457053237802,0.5911127112129024,0.052635374312384985,0.44105783654145814,-0.05801911441547081,0.07570951352939032,0.036621377243519056,-0.055904915595724504,0.05029344095552931,0.08479974493033207,0.08075980620099707,0.05476614441550376,-0.10045189903170126,-0.07360945264896453,0.07187162534170972,0.027581391273759366,0.08779406649257673,0.3021146162810682,0.03168706961880329,-0.07095783329148608,0.14886946788616595,0.05772455648036032,-0.21226992329787445,0.02962211579617408,-0.07989752736229881,0.03265894720695497,-0.19557861433493423,-0.0733991393758334,-0.15220815702953278,0.06362472506485291,0.06889245937636983,0.06451343737547797,0.016904071589321782,0.1684248370747464,0.0424090672318308,0.03859644218882879,0.05843724208678328,-0.10095457550302966,0.049437527120457576,0.07642865402408157,-0.06045971072834118,0.028188154630228945,0.17868983190561738,0.05445608832357498,-0.05592756579677146,0.47605317290012356,-0.21666526356861443,0.18874230053197388
EEM_Alpha_6,-0.171472034158871,-0.1573185338389756,-0.11757999050253451,-0.1284549168913686,-0.010456879992065293,-0.10300292810941515,-0.17369424377437304,-0.12510085278775754,-0.165431873577793,0.05601956887046258,-0.12118530382805341,0.5245772185006785,0.6621988906147208,0.0010583162908976969,-0.004553999755558805,0.11199684553061727,-0.04155295888416441,-0.10653008619414125,-0.10282654568680437,-0.12119108094720298,-0.1457555655416771,-0.14082107871535227,0.14926876647935497,0.026347950112228985,0.3891137155370746,0.09129270603785142,-0.09017570100740264,-0.2231324662678839,-0.09930015890662525,0.4339444304520406,-0.10168199011641046,-0.19460043721933856,0.1582240754720763,0.1927994459550328,-0.04590403302813405,0.36430752647196846,0.13282440123348135,-0.09870057620156211,-0.14166091527276134,-0.06331814746568269,0.4793260991905769,-0.1650525835181529,-0.10136827788419932,-0.025004967943523745,1.0,0.36854673891724465,-0.04524373266345733,-0.0860593743944588,0.29228966773069714,0.06986067582618498,0.05480721399150589,0.6016455379879528,-0.10898027177447273,-0.03579541846280628,-0.10128403000210726,-0.050196696475639166,0.2883849357361306,-0.14209641159528877,-0.15193342913578592,0.46031337697347835,-0.28267477735276053,-0.2625817178170916,-0.28106329728095997,-0.09759131976311389,0.22395627359583442,0.04331522812340058,-0.05987022939186981,-0.2935467614051583,-0.06191615409428254,-0.1059904106790863,-0.27243941275497746,0.31891544495826346,-0.19532093703598924,-0.2702910478677361,0.2177259534609257,-0.2650396020961758,0.3538443786371403,-0.5171497661857845,0.21383544162462367,0.3194696722378828,0.16540701322339293,-0.35971651242556046,-0.3059520750132951,-0.3260676443980391,-0.2999264000687568,-0.15287602156962,-0.18611339875076596,-0.34774888042865276,-0.2248971264432628,0.22745292362752081,-0.216420668657427,-0.3192885854227158,0.4358736153656787,-0.20096541977562193,-0.1696461847026525,-0.2541504367792387,0.09312625991309148,-0.08462544775777125,0.16937960548467293,-0.1268471200088721
EEM_Alpha_9,-0.38676157229200836,-0.21081708186178108,-0.16986518767641196,-0.1307036046639098,-0.08072778257137045,-0.15116590654836146,-0.17733383165891745,-0.120997919382195,-0.19598558917131453,-0.015453821167285919,-0.12343294274476808,0.2745435801428814,0.5017972805847406,-0.15362715274231917,-0.09674750001128371,0.12678379102774762,-0.08504482308882787,-0.1089907793313436,-0.10917411289013443,-0.18682411987687872,-0.13810646528747317,-0.1354212834676342,0.10420986650599424,-0.05584859964226607,0.29181514405777964,0.13487931883905377,-0.1829791367653821,-0.4520416150049594,-0.2649149680737344,0.2407900134014364,-0.11289320594462456,-0.1536662272566881,0.2711731933670014,0.3203538566814681,-0.11146039168016532,0.3195062349596917,0.23281927581793102,-0.09988049428223991,-0.14084031887749088,-0.14974351527527843,0.6644731289272313,-0.37161302313041467,-0.10979947067114183,-0.1423167268122948,0.36854673891724465,1.0,-0.170212018377303,-0.221316600856944,0.6567298138773707,0.14114434443350057,0.07970166514225335,0.2856832214035086,-0.30232017501151887,-0.06974150310512335,-0.09059885668343252,-0.10279615004393598,0.3965871564069786,-0.14485675351240318,-0.18164248064338645,0.22810376732704551,-0.4020478757914508,-0.25829178590468305,-0.2807501021081228,-0.10653643705740203,0.4496948944443037,0.11769949236501163,-0.07584556608635926,-0.17708130417341417,-0.13600773415430623,-0.23080179359528283,-0.1986714310300124,0.26302040694662665,-0.1782595955204438,-0.25678032273170026,0.5538745094194969,-0.22782122848188777,0.49701231203284546,-0.3232643070416531,0.501784716903089,0.4718386807202883,0.37019754632399826,-0.2589724941719223,-0.2875639707333119,-0.283356426378286,-0.29813053600668915,-0.1777665218695147,-0.19310744792801326,-0.3125209801488979,-0.2113873740814925,0.4703349192718867,-0.20608745629785652,-0.3217444789952326,0.3598547926806048,-0.22867896920148195,-0.43304685939200194,-0.3452326478595164,0.09156713662278557,-0.16547749124079647,0.386662529553428,-0.1852583800000667
SPY_Alpha_5,0.1802635951641831,-0.015811401511593905,-0.01175572859235417,-0.027914777315698584,-0.04122440273193929,-0.03554289149939024,-0.012105928901788063,-0.008292783517564644,-0.00471076324690768,0.6046534527180037,-0.013347719606324096,-0.10887063280191828,-0.05946104895356598,0.5276278995204265,-0.013998817529015143,0.06471380181902156,0.01701767684615161,-0.009442884693900797,-0.016207268445780226,-0.01776339237795791,-0.03323439572089509,-0.036301129118645144,0.08150794664998018,-0.009850200620170103,-0.055460681296684314,0.05199827801338072,-0.011517879701066592,0.22506469443714522,0.6561002994116742,-0.0919197931678452,-0.02129575539715579,-0.011306999511324816,-0.3344715506303648,-0.24706073458069874,0.0336026555281053,-0.11485580657890296,-0.37478905564927023,-0.014756725190949662,-0.04065014233302387,0.0139703414167217,-0.09070373072143405,0.41525092822191034,-0.02498377673315818,0.10188032007870479,-0.04524373266345733,-0.170212018377303,1.0,0.07054780042572893,-0.2009666708584866,-0.006402876375749591,0.0018948145463404248,-0.052668739299989914,0.3907306010666046,0.01380170303094463,0.011610262808148147,-0.016149256736687007,-0.11628182861853205,-0.022631428240055183,0.2709326955630481,-0.04788839213389677,0.07475195760949803,0.20473417805446242,0.15462200091232073,-0.023404368289280577,-0.2196594255718236,0.018168295032597963,-0.0035864742709568725,0.1107784802986205,0.0020835571415370848,0.017469800607897403,0.1277520250105604,-0.15480767811724783,0.007144379786965677,0.2797901921633372,-0.3432679015494474,0.16766073940341852,-0.09782915292419467,0.055624266140015276,-0.3540837130291378,-0.18955030420777508,-0.33730384932192126,0.05818390101275608,0.22417288477350653,0.09483190248446695,0.1415217626669179,0.010897123406920266,0.28389436097886767,0.1642337901815489,0.29948538513999196,-0.3339891976815094,0.3583791132476408,0.1861942303650579,-0.10149356827175247,0.2639710945003677,0.41304104533953573,0.04485761515768369,0.003955868888399189,-0.010474572758291466,-0.4300344266782567,-0.020604102589848784
